FBgn0038376	Hmt-1	Gene Expression
FBgn0051183	CG31183	Gene Expression
FBgn0038377	CG9632	Gene Expression
FBgn0038380	CG14877	Gene Expression
FBgn0027657	glob1	Gene Expression
FBgn0051292	CR31292	Gene Expression
FBgn0038381	EndoU	Gene Expression
FBgn0266566	CG45105	Gene Expression
FBgn0038385	Fbxl7	Gene Expression
FBgn0267692	CR46028	Gene Expression
FBgn0085305	CG34276	Gene Expression
FBgn0038386	CG5478	Gene Expression
FBgn0038387	blp	Gene Expression
FBgn0013334	Sap47	Gene Expression
FBgn0051088	CG31088	Gene Expression
FBgn0038388	CG4287	Gene Expression
FBgn0038389	CG5516	Gene Expression
FBgn0052856	CG32856	Gene Expression
FBgn0038390	Rbf2	Gene Expression
FBgn0002783	mor	Gene Expression
FBgn0022787	Hel89B	Gene Expression
FBgn0003507	srp	Gene Expression
FBgn0264982	CR44133	Gene Expression
FBgn0262028	CR42839	Gene Expression
FBgn0038391	GATAe	Gene Expression
FBgn0003117	pnr	Gene Expression
FBgn0038394	CG10264	Gene Expression
FBgn0038395	CG10407	Gene Expression
FBgn0024222	IKKbeta	Gene Expression
FBgn0266739	CR45212	Gene Expression
FBgn0038396	CG5013	Gene Expression
FBgn0027948	msps	Gene Expression
FBgn0038397	CG10185	Gene Expression
FBgn0026059	Mhcl	Gene Expression
FBgn0052855	CG32855	Gene Expression
FBgn0038398	sxe2	Gene Expression
FBgn0010379	Akt1	Gene Expression
FBgn0003319	Sb	Gene Expression
FBgn0038400	CG5903	Gene Expression
FBgn0038401	CG5916	Gene Expression
FBgn0038402	Fer2	Gene Expression
FBgn0063649	CG6006	Gene Expression
FBgn0263449	CR43472	Gene Expression
FBgn0038404	CG8925	Gene Expression
FBgn0038405	CG8927	Gene Expression
FBgn0024491	Bin1	Gene Expression
FBgn0086370	sra	Gene Expression
FBgn0038407	CG6126	Gene Expression
FBgn0051287	CG31287	Gene Expression
FBgn0010438	mtSSB	Gene Expression
FBgn0267199	CR45639	Gene Expression
FBgn0267200	CR45640	Gene Expression
FBgn0267198	CR45638	Gene Expression
FBgn0267197	CR45637	Gene Expression
FBgn0267202	CR45642	Gene Expression
FBgn0267201	CR45641	Gene Expression
FBgn0267203	CR45643	Gene Expression
FBgn0040071	tara	Gene Expression
FBgn0040237	bor	Gene Expression
FBgn0020407	asun	Gene Expression
FBgn0020399	Mst89B	Gene Expression
FBgn0261286	Mat89Ba	Gene Expression
FBgn0250823	gish	Gene Expression
FBgn0038412	Zip89B	Gene Expression
FBgn0040271	Sulf1	Gene Expression
FBgn0011858	tRNA:Phe-GAA-1-8	Gene Expression
FBgn0012011	tRNA:Val-AAC-1-1	Gene Expression
FBgn0264836	CG44044	Gene Expression
FBgn0038414	CG6901	Gene Expression
FBgn0038415	CG17929	Gene Expression
FBgn0038416	CG17930	Gene Expression
FBgn0283477	SF2	Gene Expression
FBgn0038418	pad	Gene Expression
FBgn0038419	CG14879	Gene Expression
FBgn0027095	Manf	Gene Expression
FBgn0038420	CG10311	Gene Expression
FBgn0038421	CG17931	Gene Expression
FBgn0259917	CG42446	Gene Expression
FBgn0038422	CG14880	Gene Expression
FBgn0038423	CG10317	Gene Expression
FBgn0266703	CR45193	Gene Expression
FBgn0003513	ss	Gene Expression
FBgn0267190	CR45630	Gene Expression
FBgn0051497	tRNA:Thr-AGT-1-3	Gene Expression
FBgn0267191	CR45631	Gene Expression
FBgn0051279	CG31279	Gene Expression
FBgn0051282	tRNA:Thr-AGT-1-4	Gene Expression
FBgn0038424	CG17565	Gene Expression
FBgn0038425	CG14881	Gene Expression
FBgn0038426	mRpS33	Gene Expression
FBgn0038427	ema	Gene Expression
FBgn0038428	CG14894	Gene Expression
FBgn0038429	CG14882	Gene Expression
FBgn0044826	Pak3	Gene Expression
FBgn0038431	CG10405	Gene Expression
FBgn0038432	CG14883	Gene Expression
FBgn0250754	CG42232	Gene Expression
FBgn0027053	CSN5	Gene Expression
FBgn0038435	Gyc89Da	Gene Expression
FBgn0267693	CR46029	Gene Expression
FBgn0038436	Gyc89Db	Gene Expression
FBgn0004087	Dhfr	Gene Expression
FBgn0038437	Sdhaf3	Gene Expression
FBgn0038438	Der-2	Gene Expression
FBgn0038439	Cad89D	Gene Expression
FBgn0038440	Gr89a	Gene Expression
FBgn0028381	Decay	Gene Expression
FBgn0259244	CG42342	Gene Expression
FBgn0267694	CR46030	Gene Expression
FBgn0038445	CG14891	Gene Expression
FBgn0038446	CG14903	Gene Expression
FBgn0020907	Scp2	Gene Expression
FBgn0038447	CG14892	Gene Expression
FBgn0027562	CG10345	Gene Expression
FBgn0027109	NPF	Gene Expression
FBgn0038448	CG12783	Gene Expression
FBgn0022344	CG10340	Gene Expression
FBgn0038449	CG17562	Gene Expression
FBgn0038450	CG17560	Gene Expression
FBgn0262233	mir-2494	Gene Expression
FBgn0038451	CG14893	Gene Expression
FBgn0038452	CG14905	Gene Expression
FBgn0285925	Fas1	Gene Expression
FBgn0015520	nonA-l	Gene Expression
FBgn0038453	Arl6IP1	Gene Expression
FBgn0038454	CG10324	Gene Expression
FBgn0015019	CCT3	Gene Expression
FBgn0015351	CG14906	Gene Expression
FBgn0038455	CG14907	Gene Expression
FBgn0051217	modSP	Gene Expression
FBgn0003944	Ubx	Gene Expression
FBgn0020556	bxd	Gene Expression
FBgn0063261	CG31275	Gene Expression
FBgn0266250	CR44945	Gene Expression
FBgn0015230	Glut3	Gene Expression
FBgn0267314	CR45750	Gene Expression
FBgn0267315	lncRNA:TS16	Gene Expression
FBgn0000014	abd-A	Gene Expression
FBgn0264857	iab-8	Gene Expression
FBgn0020546	iab-4	Gene Expression
FBgn0262290	mir-iab-8	Gene Expression
FBgn0262462	mir-iab-4	Gene Expression
FBgn0263595	CR43617	Gene Expression
FBgn0000015	Abd-B	Gene Expression
FBgn0278597	CR46267	Gene Expression
FBgn0038458	VhaM9.7-d	Gene Expression
FBgn0015008	Actn3	Gene Expression
FBgn0015011	AhcyL2	Gene Expression
FBgn0038460	CG18622	Gene Expression
FBgn0267152	CR45592	Gene Expression
FBgn0043069	MESK4	Gene Expression
FBgn0038461	CG3678	Gene Expression
FBgn0266748	CR45221	Gene Expression
FBgn0266740	CR45213	Gene Expression
FBgn0051274	CG31274	Gene Expression
FBgn0038462	CG17556	Gene Expression
FBgn0038463	CG3534	Gene Expression
FBgn0266917	Sf3a1	Gene Expression
FBgn0038465	Irc	Gene Expression
FBgn0038466	CG8907	Gene Expression
FBgn0004577	Pxd	Gene Expression
FBgn0038467	AdSL	Gene Expression
FBgn0038468	CG5225	Gene Expression
FBgn0051268	CG31268	Gene Expression
FBgn0038469	CG4009	Gene Expression
FBgn0038470	CG18213	Gene Expression
FBgn0038471	CG5220	Gene Expression
FBgn0038472	CG3995	Gene Expression
FBgn0266053	Patr-1	Gene Expression
FBgn0020493	Dad	Gene Expression
FBgn0038473	Ns1	Gene Expression
FBgn0038474	mRpS11	Gene Expression
FBgn0038475	Keap1	Gene Expression
FBgn0038476	kuk	Gene Expression
FBgn0266465	GckIII	Gene Expression
FBgn0038478	cal1	Gene Expression
FBgn0014141	cher	Gene Expression
FBgn0085307	CG34278	Gene Expression
FBgn0261847	CG42779	Gene Expression
FBgn0266454	CG45079	Gene Expression
FBgn0038479	CG17477	Gene Expression
FBgn0265169	CR44238	Gene Expression
FBgn0051269	CG31269	Gene Expression
FBgn0051265	CG31265	Gene Expression
FBgn0038481	CG17475	Gene Expression
FBgn0038482	CG4053	Gene Expression
FBgn0051266	CG31266	Gene Expression
FBgn0051267	CG31267	Gene Expression
FBgn0038484	CG5246	Gene Expression
FBgn0038485	CG5255	Gene Expression
FBgn0038486	CG5265	Gene Expression
FBgn0038487	TwdlW	Gene Expression
FBgn0038488	m-cup	Gene Expression
FBgn0264291	Det	Gene Expression
FBgn0038490	CG5285	Gene Expression
FBgn0038491	CG5292	Gene Expression
FBgn0038492	Mur89F	Gene Expression
FBgn0051262	CG31262	Gene Expression
FBgn0038494	beat-IIb	Gene Expression
FBgn0265199	CG44259	Gene Expression
FBgn0265197	CG44257	Gene Expression
FBgn0265198	CR44258	Gene Expression
FBgn0051418	CG31418	Gene Expression
FBgn0051419	CG31419	Gene Expression
FBgn0263500	CR43489	Gene Expression
FBgn0263501	CR43490	Gene Expression
FBgn0038498	beat-IIa	Gene Expression
FBgn0265196	CR44256	Gene Expression
FBgn0038499	Brf	Gene Expression
FBgn0262871	lute	Gene Expression
FBgn0262825	CR43196	Gene Expression
FBgn0265043	CR44160	Gene Expression
FBgn0028992	sds22	Gene Expression
FBgn0025456	CREG	Gene Expression
FBgn0038504	Sur-8	Gene Expression
FBgn0085308	CG34279	Gene Expression
FBgn0085309	CG34280	Gene Expression
FBgn0262005	CG42823	Gene Expression
FBgn0262006	CG42824	Gene Expression
FBgn0261932	CG42798	Gene Expression
FBgn0038505	CG17283	Gene Expression
FBgn0038506	CG5860	Gene Expression
FBgn0038507	CG5863	Gene Expression
FBgn0262003	CG42821	Gene Expression
FBgn0262004	CG42822	Gene Expression
FBgn0038508	CG5866	Gene Expression
FBgn0053333	CG33333	Gene Expression
FBgn0267701	CR46034	Gene Expression
FBgn0262023	CG42834	Gene Expression
FBgn0262024	CG42835	Gene Expression
FBgn0038509	CG14332	Gene Expression
FBgn0038511	cysu	Gene Expression
FBgn0267719	CR46052	Gene Expression
FBgn0267720	CR46053	Gene Expression
FBgn0264899	CG44090	Gene Expression
FBgn0038510	CG14331	Gene Expression
FBgn0000564	Eh	Gene Expression
FBgn0038512	CG14330	Gene Expression
FBgn0261046	Dscam3	Gene Expression
FBgn0265449	CR44349	Gene Expression
FBgn0038515	CG5823	Gene Expression
FBgn0038516	P5cr-2	Gene Expression
FBgn0010926	l(3)07882	Gene Expression
FBgn0025571	SF1	Gene Expression
FBgn0038519	Prx3	Gene Expression
FBgn0264005	Hmx	Gene Expression
FBgn0038523	CG7587	Gene Expression
FBgn0003375	Sgs5	Gene Expression
FBgn0040565	CG7606	Gene Expression
FBgn0038524	sll	Gene Expression
FBgn0038525	CG14329	Gene Expression
FBgn0004554	Edg91	Gene Expression
FBgn0085310	CG34281	Gene Expression
FBgn0038526	CG14327	Gene Expression
FBgn0012002	tRNA:Val-CAC-1-1	Gene Expression
FBgn0011944	tRNA:Pro-TGG-1-1	Gene Expression
FBgn0038527	CG14324	Gene Expression
FBgn0038528	CG14326	Gene Expression
FBgn0051570	tRNA:Ala-AGC-2-2	Gene Expression
FBgn0011945	tRNA:Pro-TGG-1-2	Gene Expression
FBgn0011840	tRNA:Ala-AGC-2-3	Gene Expression
FBgn0038529	CG14323	Gene Expression
FBgn0053534	tRNA:Ala-AGC-2-4	Gene Expression
FBgn0011993	tRNA:Thr-AGT-1-5	Gene Expression
FBgn0011994	tRNA:Thr-AGT-1-6	Gene Expression
FBgn0038530	AttD	Gene Expression
FBgn0038531	CG14325	Gene Expression
FBgn0051591	tRNA:Val-AAC-1-2	Gene Expression
FBgn0262794	CG43175	Gene Expression
FBgn0051569	tRNA:Ala-AGC-2-5	Gene Expression
FBgn0051573	tRNA:Pro-TGG-1-3	Gene Expression
FBgn0266749	CR45222	Gene Expression
FBgn0051568	tRNA:Ala-AGC-2-6	Gene Expression
FBgn0051578	tRNA:Pro-TGG-1-4	Gene Expression
FBgn0051579	tRNA:Ala-AGC-2-7	Gene Expression
FBgn0051580	tRNA:Ala-AGC-2-8	Gene Expression
FBgn0266750	CR45223	Gene Expression
FBgn0038532	CG14322	Gene Expression
FBgn0051577	tRNA:Ala-AGC-1-1	Gene Expression
FBgn0051575	tRNA:Ala-AGC-2-9	Gene Expression
FBgn0266405	CR45045	Gene Expression
FBgn0051576	tRNA:Ala-AGC-2-10	Gene Expression
FBgn0038533	CG7523	Gene Expression
FBgn0000063	Mps1	Gene Expression
FBgn0038535	alt	Gene Expression
FBgn0038536	CG7655	Gene Expression
FBgn0051251	CG31251	Gene Expression
FBgn0051360	CG31360	Gene Expression
FBgn0051249	CG31249	Gene Expression
FBgn0261885	osa	Gene Expression
FBgn0267703	CR46036	Gene Expression
FBgn0267702	CR46035	Gene Expression
FBgn0261987	Pxt	Gene Expression
FBgn0038539	Atg8b	Gene Expression
FBgn0016650	Lgr1	Gene Expression
FBgn0038540	CG14321	Gene Expression
FBgn0038541	TyrRII	Gene Expression
FBgn0038542	TyrR	Gene Expression
FBgn0262562	CG43102	Gene Expression
FBgn0038545	pasi1	Gene Expression
FBgn0038546	CG7379	Gene Expression
FBgn0038547	CG17803	Gene Expression
FBgn0038548	CG17806	Gene Expression
FBgn0038549	CG17802	Gene Expression
FBgn0038550	CG17801	Gene Expression
FBgn0038551	Odj	Gene Expression
FBgn0038552	CG18012	Gene Expression
FBgn0261649	tinc	Gene Expression
FBgn0053547	Rim	Gene Expression
FBgn0038558	CG12347	Gene Expression
FBgn0263399	CG43445	Gene Expression
FBgn0263995	cpo	Gene Expression
FBgn0000477	DNaseII	Gene Expression
FBgn0038564	CG7785	Gene Expression
FBgn0038565	CG7794	Gene Expression
FBgn0010389	htl	Gene Expression
FBgn0038566	CG14317	Gene Expression
FBgn0003499	sr	Gene Expression
FBgn0051242	tRNA:Gly-TCC-1-3	Gene Expression
FBgn0051518	tRNA:Gly-TCC-1-4	Gene Expression
FBgn0038567	CG14316	Gene Expression
FBgn0266564	CR45103	Gene Expression
FBgn0266565	CR45104	Gene Expression
FBgn0038568	CG14315	Gene Expression
FBgn0038569	CG7218	Gene Expression
FBgn0022943	Cbp20	Gene Expression
FBgn0038571	CG7215	Gene Expression
FBgn0038570	Prx5	Gene Expression
FBgn0042693	wrd	Gene Expression
FBgn0261532	cdm	Gene Expression
FBgn0038575	CG7208	Gene Expression
FBgn0038576	Arp5	Gene Expression
FBgn0038577	CG12321	Gene Expression
FBgn0038578	MED17	Gene Expression
FBgn0038579	CG14313	Gene Expression
FBgn0011481	Ssdp	Gene Expression
FBgn0028499	CG7985	Gene Expression
FBgn0265041	CG44158	Gene Expression
FBgn0038581	CG14314	Gene Expression
FBgn0038583	CG7183	Gene Expression
FBgn0038582	CG7988	Gene Expression
FBgn0038584	mTerf5	Gene Expression
FBgn0038585	Non3	Gene Expression
FBgn0038586	CG7168	Gene Expression
FBgn0262559	Mdh2	Gene Expression
FBgn0011701	repo	Gene Expression
FBgn0038588	CG7156	Gene Expression
FBgn0020238	14-3-3epsilon	Gene Expression
FBgn0038590	CG12320	Gene Expression
FBgn0038589	CG18598	Gene Expression
FBgn0263738	Ada2a	Gene Expression
FBgn0263757	Rpb4	Gene Expression
FBgn0261019	moi	Gene Expression
FBgn0266195	Tgs1	Gene Expression
FBgn0038592	CG18599	Gene Expression
FBgn0038593	Vps39	Gene Expression
FBgn0026250	eIF1A	Gene Expression
FBgn0038595	CG7142	Gene Expression
FBgn0038596	CG14312	Gene Expression
FBgn0038597	CG8064	Gene Expression
FBgn0038598	CG7131	Gene Expression
FBgn0010877	l(3)05822	Gene Expression
FBgn0024432	Dlc90F	Gene Expression
FBgn0038601	CG18600	Gene Expression
FBgn0038602	CG7126	Gene Expression
FBgn0038603	PKD	Gene Expression
FBgn0051235	CG31235	Gene Expression
FBgn0038606	CG15803	Gene Expression
FBgn0267194	CR45634	Gene Expression
FBgn0038607	hmw	Gene Expression
FBgn0038608	WRNexo	Gene Expression
FBgn0038609	Nup43	Gene Expression
FBgn0004618	gl	Gene Expression
FBgn0040569	CR14310	Gene Expression
FBgn0266251	CR44946	Gene Expression
FBgn0038610	CG7675	Gene Expression
FBgn0038611	CG14309	Gene Expression
FBgn0038612	cona	Gene Expression
FBgn0038613	Vha100-4	Gene Expression
FBgn0028670	Vha100-2	Gene Expression
FBgn0264751	Vti1b	Gene Expression
FBgn0038617	CG12333	Gene Expression
FBgn0264816	koko	Gene Expression
FBgn0038619	CG7685	Gene Expression
FBgn0051122	CG31122	Gene Expression
FBgn0038621	CG10864	Gene Expression
FBgn0004652	fru	Gene Expression
FBgn0038626	CG7691	Gene Expression
FBgn0262846	CG43210	Gene Expression
FBgn0262823	hemo	Gene Expression
FBgn0038627	CG7694	Gene Expression
FBgn0023083	fray	Gene Expression
FBgn0263974	qin	Gene Expression
FBgn0038629	CG14304	Gene Expression
FBgn0038630	CG14305	Gene Expression
FBgn0038631	CG7695	Gene Expression
FBgn0051228	tRNA:Pro-TGG-1-5	Gene Expression
FBgn0038632	CG14301	Gene Expression
FBgn0051224	CG31224	Gene Expression
FBgn0027841	CstF64	Gene Expression
FBgn0261065	Cpsf73	Gene Expression
FBgn0044871	Gos28	Gene Expression
FBgn0051231	CG31231	Gene Expression
FBgn0051229	CG31229	Gene Expression
FBgn0266388	CR45028	Gene Expression
FBgn0038638	CG7702	Gene Expression
FBgn0051230	CG31230	Gene Expression
FBgn0038639	CG7705	Gene Expression
FBgn0038640	CG7706	Gene Expression
FBgn0284234	CG46318	Gene Expression
FBgn0038641	CG7708	Gene Expression
FBgn0038642	Muc91C	Gene Expression
FBgn0038643	CG14300	Gene Expression
FBgn0085311	CG34282	Gene Expression
FBgn0267658	CR45996	Gene Expression
FBgn0000303	ChAT	Gene Expression
FBgn0270928	VAChT	Gene Expression
FBgn0275433	CR46265	Gene Expression
FBgn0085312	CG34283	Gene Expression
FBgn0038645	CG7714	Gene Expression
FBgn0038646	CG7715	Gene Expression
FBgn0038647	CG14302	Gene Expression
FBgn0024329	Mekk1	Gene Expression
FBgn0038649	CG7718	Gene Expression
FBgn0260399	gwl	Gene Expression
FBgn0038651	Epg5	Gene Expression
FBgn0038652	CG7720	Gene Expression
FBgn0038653	CG18208	Gene Expression
FBgn0267193	CR45633	Gene Expression
FBgn0051226	CG31226	Gene Expression
FBgn0038654	CG14298	Gene Expression
FBgn0038655	CG14297	Gene Expression
FBgn0003248	Rh2	Gene Expression
FBgn0038656	CG14294	Gene Expression
FBgn0085313	CG34284	Gene Expression
FBgn0038658	CG14292	Gene Expression
FBgn0038659	EndoA	Gene Expression
FBgn0038660	CG14291	Gene Expression
FBgn0261113	Xrp1	Gene Expression
FBgn0038662	Mpc1	Gene Expression
FBgn0261262	CG42613	Gene Expression
FBgn0263983	CG43732	Gene Expression
FBgn0038665	euc	Gene Expression
FBgn0038666	Smu1	Gene Expression
FBgn0022338	dnk	Gene Expression
FBgn0261792	snRNP-U1-C	Gene Expression
FBgn0026239	gukh	Gene Expression
FBgn0038672	CG6005	Gene Expression
FBgn0038673	CG14286	Gene Expression
FBgn0038674	CG14285	Gene Expression
FBgn0260779	GatA	Gene Expression
FBgn0027785	NP15.6	Gene Expression
FBgn0015781	P5cr	Gene Expression
FBgn0027784	Prp18	Gene Expression
FBgn0038675	CG6013	Gene Expression
FBgn0038676	CG6026	Gene Expression
FBgn0004876	cdi	Gene Expression
FBgn0267708	CR46041	Gene Expression
FBgn0038678	mRpL55	Gene Expression
FBgn0016120	ATPsynD	Gene Expression
FBgn0038679	CG6040	Gene Expression
FBgn0038680	Cyp12a5	Gene Expression
FBgn0038681	Cyp12a4	Gene Expression
FBgn0261285	Ppcs	Gene Expression
FBgn0038682	CG5835	Gene Expression
FBgn0264916	CR44107	Gene Expression
FBgn0038683	CG11779	Gene Expression
FBgn0002962	nos	Gene Expression
FBgn0259704	Nsun5	Gene Expression
FBgn0259705	CG42359	Gene Expression
FBgn0010768	sqz	Gene Expression
FBgn0038685	CG14282	Gene Expression
FBgn0038686	CG5555	Gene Expression
FBgn0051475	CG31475	Gene Expression
FBgn0267706	CR46039	Gene Expression
FBgn0025680	cry	Gene Expression
FBgn0267975	vib	Gene Expression
FBgn0038690	CG11703	Gene Expression
FBgn0038691	CG5250	Gene Expression
FBgn0038692	CG3773	Gene Expression
FBgn0038693	unc79	Gene Expression
FBgn0038694	CG5217	Gene Expression
FBgn0038695	CG14280	Gene Expression
FBgn0265062	CR44173	Gene Expression
FBgn0263405	CR43451	Gene Expression
FBgn0265063	CG44174	Gene Expression
FBgn0000463	Dl	Gene Expression
FBgn0265064	CR44175	Gene Expression
FBgn0285993	hpRNA:CR46343	Gene Expression
FBgn0262903	CR43258	Gene Expression
FBgn0262839	CG43203	Gene Expression
FBgn0086613	Ino80	Gene Expression
FBgn0038697	CG3581	Gene Expression
FBgn0051404	CG31404	Gene Expression
FBgn0051245	CG31245	Gene Expression
FBgn0085314	CR34285	Gene Expression
FBgn0038700	CG3734	Gene Expression
FBgn0038701	CG18493	Gene Expression
FBgn0038702	CG3739	Gene Expression
FBgn0051244	CG31244	Gene Expression
FBgn0038704	CG5316	Gene Expression
FBgn0038705	CG11626	Gene Expression
FBgn0051221	CG31221	Gene Expression
FBgn0038706	CG3517	Gene Expression
FBgn0260003	Dys	Gene Expression
FBgn0038708	CG6255	Gene Expression
FBgn0038709	CG15025	Gene Expression
FBgn0065080	snoRNA:Me18S-A1374	Gene Expression
FBgn0038714	Cpr92A	Gene Expression
FBgn0038715	CG7333	Gene Expression
FBgn0038716	CG7342	Gene Expression
FBgn0038717	CG17751	Gene Expression
FBgn0038718	CG17752	Gene Expression
FBgn0038719	CG16727	Gene Expression
FBgn0038720	CG6231	Gene Expression
FBgn0283555	mir-9373	Gene Expression
FBgn0038721	subdued	Gene Expression
FBgn0083974	CG34138	Gene Expression
FBgn0283536	Vha13	Gene Expression
FBgn0038722	Nup58	Gene Expression
FBgn0038723	CG6195	Gene Expression
FBgn0051220	CG31220	Gene Expression
FBgn0051219	CG31219	Gene Expression
FBgn0038725	CG6184	Gene Expression
FBgn0003011	ort	Gene Expression
FBgn0038727	CG7432	Gene Expression
FBgn0051216	Naam	Gene Expression
FBgn0012003	tRNA:Val-CAC-2-5	Gene Expression
FBgn0085315	CG34286	Gene Expression
FBgn0024963	GluClalpha	Gene Expression
FBgn0263499	CR43488	Gene Expression
FBgn0038730	CG6300	Gene Expression
FBgn0038731	CG11659	Gene Expression
FBgn0038732	CG11391	Gene Expression
FBgn0038733	CG11407	Gene Expression
FBgn0038734	CG11453	Gene Expression
FBgn0012004	tRNA:Val-CAC-2-6	Gene Expression
FBgn0051215	tRNA:Ala-AGC-2-11	Gene Expression
FBgn0014135	bnl	Gene Expression
FBgn0051471	tRNA:Thr-AGT-1-7	Gene Expression
FBgn0051459	CG31459	Gene Expression
FBgn0038735	CG4662	Gene Expression
FBgn0261984	Ire1	Gene Expression
FBgn0038737	CG11447	Gene Expression
FBgn0038738	CG4572	Gene Expression
FBgn0038739	CG4686	Gene Expression
FBgn0038740	CG4562	Gene Expression
FBgn0038741	CG17186	Gene Expression
FBgn0038742	Arc42	Gene Expression
FBgn0014006	Ask1	Gene Expression
FBgn0002940	ninaE	Gene Expression
FBgn0038744	CG4733	Gene Expression
FBgn0038745	CG4538	Gene Expression
FBgn0038746	Surf6	Gene Expression
FBgn0038747	RhoGAP92B	Gene Expression
FBgn0266407	CR45047	Gene Expression
FBgn0266408	CR45048	Gene Expression
FBgn0260234	Xport-B	Gene Expression
FBgn0038749	Xport-A	Gene Expression
FBgn0038750	CG4465	Gene Expression
FBgn0038751	CG4770	Gene Expression
FBgn0262971	CR43282	Gene Expression
FBgn0285966	hpRNA:1	Gene Expression
FBgn0267707	CR46040	Gene Expression
FBgn0038752	CG4462	Gene Expression
FBgn0038753	CG4459	Gene Expression
FBgn0038755	Hs6st	Gene Expression
FBgn0021776	mira	Gene Expression
FBgn0267709	CR46042	Gene Expression
FBgn0038756	CG4783	Gene Expression
FBgn0051213	CG31213	Gene Expression
FBgn0038760	MED25	Gene Expression
FBgn0038761	CG17190	Gene Expression
FBgn0270925	CG4836	Gene Expression
FBgn0038763	PIG-L	Gene Expression
FBgn0243511	psidin	Gene Expression
FBgn0038765	CG4424	Gene Expression
FBgn0038766	CG4854	Gene Expression
FBgn0038767	trem	Gene Expression
FBgn0038768	CG4936	Gene Expression
FBgn0038769	CG10889	Gene Expression
FBgn0040571	CG17193	Gene Expression
FBgn0064119	CG33934	Gene Expression
FBgn0260466	Indy-2	Gene Expression
FBgn0038771	CG4390	Gene Expression
FBgn0038772	mdlc	Gene Expression
FBgn0003249	Rh3	Gene Expression
FBgn0051206	CG31206	Gene Expression
FBgn0038773	CG10887	Gene Expression
FBgn0045471	Gr92a	Gene Expression
FBgn0262025	CR42836	Gene Expression
FBgn0038774	CG5023	Gene Expression
FBgn0083975	Nlg4	Gene Expression
FBgn0038775	CG17199	Gene Expression
FBgn0267710	CR46043	Gene Expression
FBgn0262582	cic	Gene Expression
FBgn0038783	CG4367	Gene Expression
FBgn0038784	CG4362	Gene Expression
FBgn0261550	CG42668	Gene Expression
FBgn0038787	CG4360	Gene Expression
FBgn0267450	CR45800	Gene Expression
FBgn0038788	Sirt2	Gene Expression
FBgn0038789	Ir92a	Gene Expression
FBgn0266381	CR45023	Gene Expression
FBgn0038790	MtnC	Gene Expression
FBgn0262869	Gfrl	Gene Expression
FBgn0038795	CG4335	Gene Expression
FBgn0038796	eIF3g2	Gene Expression
FBgn0265550	CR44400	Gene Expression
FBgn0265551	CR44401	Gene Expression
FBgn0038797	Dic2	Gene Expression
FBgn0002869	MtnB	Gene Expression
FBgn0038798	Or92a	Gene Expression
FBgn0038799	MFS9	Gene Expression
FBgn0262146	MtnE	Gene Expression
FBgn0053192	MtnD	Gene Expression
FBgn0016917	Stat92E	Gene Expression
FBgn0067783	DPCoAC	Gene Expression
FBgn0067782	att-ORFB	Gene Expression
FBgn0043457	CG5180	Gene Expression
FBgn0040575	CG15922	Gene Expression
FBgn0038803	CG5191	Gene Expression
FBgn0038804	CG10877	Gene Expression
FBgn0083039	snoRNA:Psi18S-301	Gene Expression
FBgn0038805	TFAM	Gene Expression
FBgn0038806	CG5412	Gene Expression
FBgn0023212	EloB	Gene Expression
FBgn0038808	Srp14	Gene Expression
FBgn0054008	CG34008	Gene Expression
FBgn0038809	CG16953	Gene Expression
FBgn0014029	Sep2	Gene Expression
FBgn0267711	CR46044	Gene Expression
FBgn0038810	Srp72	Gene Expression
FBgn0038811	PUS1	Gene Expression
FBgn0023097	bon	Gene Expression
FBgn0051506	tRNA:Leu-TAA-1-1	Gene Expression
FBgn0038814	CG15923	Gene Expression
FBgn0038815	CG5466	Gene Expression
FBgn0001169	H	Gene Expression
FBgn0015279	Pi3K92E	Gene Expression
FBgn0038816	Lrrk	Gene Expression
FBgn0051201	GluRIIE	Gene Expression
FBgn0028422	GluRIID	Gene Expression
FBgn0038818	Nep4	Gene Expression
FBgn0038819	Cpr92F	Gene Expression
FBgn0038820	CG4000	Gene Expression
FBgn0266382	CR45024	Gene Expression
FBgn0263406	CR43452	Gene Expression
FBgn0024944	Oamb	Gene Expression
FBgn0051205	CG31205	Gene Expression
FBgn0261857	CR42786	Gene Expression
FBgn0004107	Cdk2	Gene Expression
FBgn0262185	mir-995	Gene Expression
FBgn0038821	CG17267	Gene Expression
FBgn0259222	CG42322	Gene Expression
FBgn0051199	CG31199	Gene Expression
FBgn0051200	CG31200	Gene Expression
FBgn0265606	Prosalpha4T1	Gene Expression
FBgn0038826	Syp	Gene Expression
FBgn0051195	CG31195	Gene Expression
FBgn0046689	Takl1	Gene Expression
FBgn0038827	Fancd2	Gene Expression
FBgn0038828	CG17270	Gene Expression
FBgn0038829	CG17271	Gene Expression
FBgn0019936	RpS20	Gene Expression
FBgn0083055	snoRNA:Psi18S-1295	Gene Expression
FBgn0082986	snoRNA:Psi28S-2562	Gene Expression
FBgn0038830	CG17272	Gene Expression
FBgn0027493	AdSS	Gene Expression
FBgn0264839	CR44047	Gene Expression
FBgn0051223	CG31223	Gene Expression
FBgn0053094	Synd	Gene Expression
FBgn0038832	CG15695	Gene Expression
FBgn0038833	CG15696	Gene Expression
FBgn0038834	RpS30	Gene Expression
FBgn0259215	Ir93a	Gene Expression
FBgn0262422	mir-1011	Gene Expression
